image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00196.jpg,0.1550057871,0.116750468521,0.0660675716754,0.0283842772688,0.174653373162,0.188671170912,0.102090984719,0.168376366642
img_00212.jpg,0.17511747889,0.111130275737,0.0682999079376,0.0425052413412,0.17001686039,0.170433049359,0.10024148794,0.162255698405
img_00223.jpg,0.162139637527,0.110429593415,0.0600369924188,0.0401417648231,0.169821146702,0.191715413908,0.103797097801,0.161918353406
img_00230.jpg,0.165329780535,0.111777286789,0.0694902801524,0.0338786104231,0.170639977581,0.1796415351,0.101374516831,0.167868012587
img_00232.jpg,0.169474463132,0.117042197225,0.0644533993482,0.0367686611526,0.170453874003,0.171472323576,0.0985691372419,0.171765944322
img_00244.jpg,0.180170673674,0.10367908862,0.0702014603754,0.0367875103596,0.165936517891,0.178200869603,0.100117096559,0.164906782919
img_00272.jpg,0.162451503201,0.126728159054,0.0669220353094,0.0336223296447,0.17469852355,0.166527208498,0.0979050512971,0.171145189446
img_00280.jpg,0.171270632596,0.116268910878,0.0554761339919,0.0488763426975,0.173722124096,0.163266352294,0.0999941431197,0.171125360327
img_00282.jpg,0.167493326269,0.105438818303,0.0769723042419,0.0415110426668,0.164165593409,0.182703626036,0.0983093087538,0.16340598032
img_00285.jpg,0.169297857749,0.114918491944,0.0714697418579,0.0346457795888,0.170149152998,0.17096919948,0.098149825259,0.170399951124
img_00289.jpg,0.168392784425,0.115450299246,0.060737952319,0.0357231464064,0.173335501299,0.166555382379,0.0986552935301,0.181149640394
img_00292.jpg,0.181437481325,0.10825686561,0.0711226582733,0.0338307731088,0.161796141726,0.184878071262,0.0968804366029,0.161797572091
img_00302.jpg,0.176780762535,0.124238926139,0.0659667024853,0.0444155225349,0.170947203665,0.154195419811,0.0926119166866,0.170843546143
img_00311.jpg,0.156687899405,0.111526190037,0.0558222784743,0.0487484984671,0.175594443067,0.159201834504,0.105816748907,0.186602107139
img_00320.jpg,0.170763365091,0.112958841988,0.0681625900943,0.0394413400966,0.167846207356,0.173530688601,0.0979091797098,0.169387787063
img_00331.jpg,0.175507787557,0.115244707312,0.0701713434817,0.0311667323064,0.167713241154,0.175675631806,0.0974048478101,0.167115708574
img_00358.jpg,0.176536938979,0.115405995147,0.0674598549812,0.0374139542885,0.170013777385,0.171909636691,0.0963774382314,0.164882404297
img_00374.jpg,0.172942955961,0.117731495084,0.0717183532839,0.0325082031385,0.167880664505,0.161418715118,0.101149662508,0.174649950401
img_00375.jpg,0.158194601713,0.109590851386,0.0616838806053,0.0424589654262,0.174749547838,0.173820543886,0.103478963665,0.17602264548
img_00376.jpg,0.174706529704,0.100240484977,0.069912368924,0.0331586148655,0.174860808112,0.168095103326,0.103619374241,0.175406715851
img_00380.jpg,0.186214628874,0.121485110014,0.0648285770413,0.0373229549029,0.179360792584,0.137231993545,0.0985036294841,0.175052313556
img_00383.jpg,0.173615303447,0.120477340639,0.0731636262303,0.0552962639071,0.169737720799,0.146145239378,0.0910989286484,0.170465576951
img_00398.jpg,0.155279195146,0.109322682349,0.064555605388,0.0419562710135,0.17819121016,0.174117889113,0.103600450358,0.172976696472
img_00407.jpg,0.168273246567,0.110519639726,0.068215296412,0.0437566857499,0.168571199006,0.168509099236,0.0989895287272,0.173165304576
img_00417.jpg,0.167288170341,0.109487822212,0.0681852810784,0.0368123504526,0.173332199414,0.165642794403,0.103519611859,0.17573177024
img_00432.jpg,0.157757511796,0.116634057101,0.0538491702814,0.0459420091036,0.174015800606,0.179173689301,0.0996678781536,0.172959883658
img_00442.jpg,0.171674436305,0.113243505907,0.0661114744271,0.0312533405472,0.173841620172,0.17449163489,0.101329559849,0.168054427903
img_00446.jpg,0.167286331971,0.108075230508,0.058940024722,0.0328230322043,0.185813974556,0.159305118202,0.109290290651,0.178465997186
img_00469.jpg,0.169225267777,0.116248152354,0.065863479408,0.0303562928752,0.172984103,0.169454816333,0.105491346405,0.170376541848
img_00473.jpg,0.166274148189,0.105795746393,0.0715565801674,0.0286660792368,0.172180105769,0.178205183944,0.103278299009,0.174043857292
img_00483.jpg,0.168961507903,0.103794882377,0.0683403859043,0.0348998737538,0.174258449495,0.177368482012,0.101578114416,0.17079830414
img_00484.jpg,0.165184921806,0.121506413168,0.0757841945339,0.0418384299081,0.171692898833,0.157072551792,0.0933916498586,0.173528940101
img_00486.jpg,0.184385002013,0.119181649078,0.0681784328791,0.0370862130413,0.169393042051,0.15503374763,0.0968083663699,0.169933546937
img_00487.jpg,0.17250186091,0.118421215947,0.0655418478489,0.0438788863981,0.170025963009,0.156091173621,0.101212171043,0.172326881222
img_00493.jpg,0.165606731963,0.116899114303,0.0699910443495,0.0347939118435,0.175840414897,0.156491252612,0.102165640285,0.178211889745
img_00518.jpg,0.173314537231,0.121665920581,0.0624172561625,0.0339613501902,0.169379962698,0.169488349604,0.100281074382,0.169491549151
img_00533.jpg,0.174448861733,0.114808412062,0.069891410356,0.033696203066,0.178629894362,0.151268398486,0.100985218415,0.17627160152
img_00538.jpg,0.15735990803,0.11798690922,0.0666802436931,0.0401329748621,0.179653633938,0.168452576735,0.0989837250307,0.170750028491
img_00543.jpg,0.167994468936,0.112162118269,0.0670967730727,0.0340328067925,0.176554246019,0.172093821105,0.101307318011,0.168758447794
img_00550.jpg,0.172809364214,0.107953739199,0.0663633009366,0.0331899396046,0.163821311777,0.188806041674,0.101709273982,0.165347028612
img_00551.jpg,0.162587811691,0.112405909266,0.070071495757,0.0359015094046,0.178613363735,0.162687468686,0.102913047344,0.174819394116
img_00564.jpg,0.172126017122,0.115350041423,0.0698801760158,0.0376905174116,0.167798925783,0.172850906196,0.0968345600332,0.167468856016
img_00575.jpg,0.173105727023,0.111093506724,0.0643789250233,0.0403512000247,0.167132792149,0.172443980849,0.099667498919,0.171826369287
img_00582.jpg,0.181924078019,0.106210580572,0.0700845935672,0.0387713524389,0.168507967657,0.165180930579,0.100132949551,0.169187547616
img_00584.jpg,0.180886534119,0.11705758609,0.0675601566379,0.0391562523472,0.172623075668,0.15519057638,0.0965199994049,0.171005819352
img_00587.jpg,0.16367551382,0.116132604188,0.0694734932227,0.0300962096516,0.173727573448,0.179127293513,0.0977296596384,0.170037652518
img_00590.jpg,0.174156461631,0.113563550653,0.0566218653164,0.037951596484,0.175919214231,0.165508483531,0.103716003272,0.172562824881
img_00591.jpg,0.165530106575,0.116459520957,0.0685624583601,0.035724521745,0.174855071416,0.164012866482,0.100839285645,0.17401616882
img_00598.jpg,0.159972855067,0.108489418423,0.0582896408894,0.0362665508394,0.166285245715,0.192856184867,0.108409175342,0.169430928858
img_00599.jpg,0.185042660911,0.11052343246,0.0646112389272,0.029120932225,0.170081554077,0.173367346137,0.101445459174,0.16580737609
img_00612.jpg,0.172610159567,0.111568948566,0.0652659306092,0.0359410477532,0.167745447241,0.177154575931,0.101893173041,0.167820717291
img_00618.jpg,0.182829702365,0.107080583962,0.069504340643,0.0358422850662,0.170899211474,0.162266981637,0.101041056686,0.170535838166
img_00620.jpg,0.169375774128,0.118394589699,0.0647693677344,0.0395287734823,0.1629008111,0.18423399489,0.0951736203447,0.165623068622
img_00642.jpg,0.173320616144,0.109456385739,0.0696765528783,0.0412040474727,0.163852967139,0.175977823341,0.0989314635823,0.167580143703
img_00646.jpg,0.179758584682,0.122315860627,0.0688435070193,0.0373247892466,0.168777017803,0.17003448976,0.093199359496,0.159746391366
img_00648.jpg,0.178895513094,0.115770786081,0.063351734788,0.0333068819611,0.168565403561,0.169280268033,0.100463544698,0.170365867783
img_00650.jpg,0.167518696789,0.111229228667,0.0773923016176,0.0417303193812,0.170546575291,0.164550076636,0.0976329142049,0.169399887412
img_00654.jpg,0.173664376798,0.1108885878,0.067988543263,0.0375731110905,0.169647478709,0.166073648585,0.101342818207,0.172821435548
img_00664.jpg,0.164698422819,0.109750632305,0.0655680620241,0.0358471013034,0.172070940884,0.179002186695,0.102123814703,0.170938839267
img_00667.jpg,0.175058677527,0.114920420076,0.0751613425257,0.0449976514197,0.162336073868,0.173728379562,0.0898267853575,0.163970669663
img_00676.jpg,0.18018411204,0.115693296352,0.068757569375,0.0403611003528,0.169049395616,0.155506164632,0.100127290136,0.170321071495
img_00697.jpg,0.16985791416,0.108011308996,0.0718273301537,0.0432718939041,0.157649983482,0.187505811244,0.0948226097415,0.167053148318
img_00708.jpg,0.169233776803,0.112345649417,0.0632114307783,0.0363925819659,0.166587471927,0.178159126769,0.101907530234,0.172162432106
img_00716.jpg,0.167142291984,0.111565892509,0.0621276517092,0.0373804469752,0.175327126784,0.167866174423,0.10557815853,0.173012257086
img_00717.jpg,0.17257445553,0.112198357172,0.0745372286995,0.0405859514371,0.170344528142,0.170612779902,0.0958918276718,0.163254871447
img_00718.jpg,0.158781236081,0.105151758556,0.0677593834851,0.0344954997134,0.175394008568,0.18147952059,0.105062434235,0.171876158771
img_00723.jpg,0.169427164262,0.114727184245,0.0596988713975,0.038595947779,0.171189988089,0.171529344748,0.102253576902,0.172577922579
img_00724.jpg,0.176600030801,0.116138135308,0.0682594137533,0.034239561011,0.169320395889,0.172039672957,0.0980477885087,0.165355001772
img_00726.jpg,0.165290719822,0.11397488117,0.06629509187,0.0383081231326,0.174208456302,0.162915705238,0.103774526508,0.175232495956
img_00729.jpg,0.187110387598,0.112832098871,0.0625457847513,0.0361325957217,0.162583835542,0.170820410513,0.101661800389,0.166313086614
img_00730.jpg,0.174128608651,0.110872858454,0.0631738562657,0.0371034869117,0.179128524151,0.159950625437,0.103875240526,0.171766799605
img_00757.jpg,0.163465886305,0.103801929567,0.0569457210983,0.0376169301181,0.182174943739,0.172160398026,0.105774877376,0.178059313771
img_00760.jpg,0.163459944312,0.109622546536,0.0662769601324,0.0337128684119,0.170237087642,0.173954877512,0.101378501675,0.181357213779
img_00763.jpg,0.165967272223,0.111224392013,0.0640684407094,0.0411334088436,0.176998453946,0.16856499138,0.098927442542,0.173115598343
img_00764.jpg,0.177566769874,0.117817387186,0.0649716993322,0.0430110871996,0.171603458138,0.160592852923,0.094056875987,0.17037986936
img_00765.jpg,0.159746600742,0.120406417766,0.0587017894803,0.043127843875,0.169274254752,0.182304933112,0.0984221309928,0.16801602928
img_00772.jpg,0.171463399777,0.129995663282,0.0553456953538,0.0397942752563,0.175251963373,0.162733508788,0.092633637336,0.172781856834
img_00773.jpg,0.178063072452,0.121190627856,0.0689931748296,0.0370612975269,0.175409524572,0.156852173763,0.0961137713269,0.166316357674
img_00777.jpg,0.166575750891,0.114040274506,0.0647939995578,0.0343813308699,0.179843338339,0.158425765205,0.103771946699,0.17816759393
img_00780.jpg,0.172451924062,0.118676789714,0.0673664655817,0.0366540435961,0.173444322737,0.156442377467,0.0980185369696,0.176945539872
img_00798.jpg,0.163431965592,0.112614757809,0.0631665684634,0.0361745852956,0.175462871215,0.172494491591,0.103190461481,0.173464298553
img_00808.jpg,0.171242491257,0.115498973001,0.0692389392808,0.0262381076336,0.172273319954,0.181415126836,0.0993611392423,0.164731902794
img_00816.jpg,0.164374891098,0.113556185383,0.0656225573447,0.0431820203073,0.170289733098,0.173935326389,0.0988454525033,0.170193833876
img_00828.jpg,0.165718328291,0.103699122744,0.0742742465127,0.0416002244797,0.174950074073,0.15981680115,0.101293425927,0.178647776822
img_00833.jpg,0.1694411193,0.120495612481,0.0650770985357,0.0388483696776,0.170177259462,0.178646817308,0.0958476092421,0.161466113994
img_00837.jpg,0.169893970895,0.116133785902,0.071163049819,0.0504794998866,0.166267442353,0.157013470181,0.0961273828459,0.172921398117
img_00855.jpg,0.171325773112,0.117808539181,0.068238859968,0.0385252948018,0.162322158761,0.189549299203,0.0936239425665,0.158606132406
img_00857.jpg,0.176479413579,0.113731614483,0.0634865510414,0.0404815541561,0.165166806772,0.174358476126,0.0977110894082,0.168584494434
img_00858.jpg,0.176756322071,0.11357236101,0.0734988493915,0.0446302699397,0.163249700523,0.167498817077,0.0948317255907,0.165961954397
img_00865.jpg,0.155189996887,0.117622437257,0.0749098492676,0.0499937179934,0.170415208066,0.166077550492,0.0944405008797,0.171350739158
img_00876.jpg,0.166008116546,0.120568561858,0.0690146513976,0.0318810339382,0.178495062761,0.159462853253,0.100389125929,0.174180594316
img_00889.jpg,0.175583535166,0.115674711344,0.0559353100256,0.0314289636588,0.175952093381,0.16499611226,0.103118978301,0.177310295864
img_00894.jpg,0.172831768264,0.122916950933,0.0628064102596,0.040569380152,0.171155164189,0.159257042063,0.0958583120064,0.174604972133
img_00902.jpg,0.183804591964,0.102410936501,0.0748711637574,0.0360703070283,0.171016237801,0.159938936111,0.101293537388,0.170594289449
img_00914.jpg,0.16907237253,0.101454338289,0.0695475449332,0.0454227814821,0.161391173071,0.182331345399,0.0975959948503,0.173184449445
img_00921.jpg,0.163425937059,0.108112794986,0.0705699780154,0.05355726704,0.167514257849,0.170650820546,0.0960132718724,0.170155672632
img_00927.jpg,0.172469835457,0.11518610602,0.0664426127886,0.0384062612561,0.169707141171,0.166257023469,0.0997432922088,0.17178772763
img_00943.jpg,0.164427069285,0.106445889162,0.0644315063721,0.0356634331494,0.172600168111,0.178268845642,0.104824311569,0.173338776709
img_00948.jpg,0.178031418117,0.106338431921,0.0678076087533,0.0429914340888,0.163003389013,0.175277549578,0.101246801478,0.165303367051
img_00950.jpg,0.171983855452,0.110929023094,0.073263643244,0.0348005090577,0.173212817485,0.168520792431,0.0989214340066,0.16836792523
img_00959.jpg,0.175458424739,0.121187299581,0.0682831755082,0.0320190642925,0.173558152246,0.159713197861,0.0990193158918,0.17076136988
img_00962.jpg,0.173382190167,0.122469596533,0.0632895673729,0.0419606223085,0.171174802507,0.15955591193,0.0997575091469,0.168409800035
img_00964.jpg,0.169920761252,0.117586789137,0.0734293658494,0.0369561123653,0.16639565598,0.172204021477,0.0945530434286,0.168954250511
img_00966.jpg,0.17578051503,0.106718318595,0.0656128955123,0.0357545774916,0.17091227334,0.171481961432,0.10329142293,0.170448035669
img_00974.jpg,0.175208431981,0.1108310963,0.0678048085057,0.0368158953069,0.173233526019,0.161724038917,0.0998257299,0.174556473071
img_00979.jpg,0.178147647873,0.119182021366,0.0549817391745,0.0412765923837,0.167462893975,0.182754862896,0.0933409170583,0.162853325274
img_00982.jpg,0.171266269189,0.111334993846,0.0646627166498,0.0446948482118,0.173065169534,0.166558759617,0.0971547660671,0.171262476886
img_00985.jpg,0.163500011048,0.110917870627,0.0716693973568,0.0462888274215,0.164826050623,0.17748914965,0.0968957050933,0.16841298818
img_00999.jpg,0.174346076826,0.115121475391,0.0698124349495,0.0329609146576,0.17783942236,0.163252343836,0.0964350536638,0.170232278316
img_01022.jpg,0.181859653823,0.10730240798,0.0699371731108,0.0301404572741,0.168928177602,0.162572817172,0.105080958372,0.174178354665
img_01031.jpg,0.179774105934,0.114290132242,0.0602979435203,0.0379395627729,0.170148587153,0.168203632382,0.101858515759,0.167487520237
img_01035.jpg,0.195948074233,0.111231366846,0.0762099213806,0.0316809047996,0.16772397198,0.145553723721,0.0985442961867,0.173107740853
img_01043.jpg,0.170358805949,0.114968497522,0.0574189512716,0.0285117826035,0.177604994413,0.182274140881,0.1013870938,0.167475733559
img_01058.jpg,0.174198329345,0.108899577249,0.0661478495286,0.0340582063042,0.172467768953,0.175304700805,0.101086467287,0.167837100529
img_01059.jpg,0.166635886239,0.112298001776,0.0697565688914,0.0399187849871,0.167138421759,0.184244087254,0.0964374353698,0.163570813724
img_01090.jpg,0.167566962838,0.106995981241,0.0773610964156,0.0423336472554,0.170085600199,0.161919809043,0.0995957530139,0.174141149993
img_01102.jpg,0.159524062597,0.109735973184,0.0625334472347,0.0527075675702,0.171369382648,0.165962078746,0.100881156243,0.177286331778
img_01103.jpg,0.173058790037,0.113644054844,0.0699967612565,0.0357590915567,0.176004105945,0.160834189346,0.0991060729558,0.171596934059
img_01116.jpg,0.163285615838,0.112139827271,0.0606803574959,0.0419827390516,0.170314567522,0.177216422551,0.0989731617294,0.175407308542
img_01134.jpg,0.152233368351,0.104796119925,0.0669766432842,0.0339229952432,0.17553146325,0.173157217825,0.106607245828,0.186774946293
img_01142.jpg,0.173852054623,0.114210628293,0.0617070318977,0.0419988174831,0.166277187722,0.177133760769,0.0996456933318,0.16517482588
img_01168.jpg,0.162561422887,0.120742778683,0.0691038104239,0.0475335477086,0.166733683532,0.171972070393,0.093325527677,0.168027158696
img_01171.jpg,0.169021741788,0.116041603506,0.0691661325827,0.0385259765213,0.168017225333,0.175948032472,0.0997057100338,0.163573577764
img_01177.jpg,0.169514748449,0.111811187168,0.0580576442899,0.0446187484594,0.173803523475,0.171171385487,0.0975676334161,0.173455129256
img_01179.jpg,0.170473115333,0.116788838654,0.0684651026469,0.0269319686619,0.17123796019,0.167482138965,0.102864225456,0.175756650094
img_01188.jpg,0.16810538476,0.112440666832,0.0699695723422,0.0304992827337,0.173468941055,0.167868186286,0.101826440723,0.175821525268
img_01198.jpg,0.171131428261,0.111840024633,0.0714548429898,0.031675065258,0.16912143021,0.172290197169,0.100632109828,0.171854901651
img_01204.jpg,0.173371177463,0.103332225944,0.0785139372222,0.0303154308316,0.170387657387,0.169339962433,0.098836039196,0.175903569524
img_01208.jpg,0.149048785511,0.112075290976,0.0641370207779,0.0356203086223,0.168359864336,0.192885328787,0.10241319454,0.17546020645
img_01211.jpg,0.16994879344,0.123615908237,0.0654202794239,0.0293313469824,0.177334049386,0.173141874846,0.0979757443836,0.163232003302
img_01213.jpg,0.177105339458,0.114449730685,0.0724393960322,0.0356991544702,0.171826621538,0.155167678412,0.100729822733,0.172582256671
img_01222.jpg,0.169609070957,0.116478355858,0.062851504449,0.0432660956912,0.174506519406,0.152984142797,0.0989730522538,0.181331258587
img_01224.jpg,0.173304905999,0.11201196625,0.0686613364228,0.0351230921363,0.178228267993,0.149709650336,0.105252314227,0.177708466636
img_01237.jpg,0.162474190178,0.110527532848,0.0698281870643,0.0417761339528,0.168369352455,0.186071335674,0.0962114204745,0.164741847353
img_01249.jpg,0.173781947416,0.116930866441,0.0619895702731,0.038356355082,0.166236842214,0.179637567389,0.0969878064611,0.166079044723
img_01253.jpg,0.180823773876,0.106465921912,0.070961786176,0.0275284514434,0.167886293853,0.183394994444,0.0983551454187,0.164583632877
img_01286.jpg,0.175770201733,0.120306500136,0.0533636793537,0.0449044997529,0.167550654461,0.175726440407,0.0946925225087,0.167685501647
img_01289.jpg,0.176423543112,0.107794496052,0.0650828636236,0.0423476849574,0.169636650121,0.173172192312,0.0983641170061,0.167178452816
img_01325.jpg,0.168642018689,0.112172271128,0.0668033325086,0.0325645679557,0.169897541882,0.173415616436,0.100501618947,0.176003032454
img_01328.jpg,0.174205930823,0.114940659289,0.0750060786242,0.0381527463381,0.169430869914,0.17018258504,0.0905297304016,0.16755139957
img_01366.jpg,0.163386329756,0.117568885818,0.068527862864,0.0431774961631,0.173831155949,0.168730229595,0.0976939474111,0.167084092443
img_01371.jpg,0.174844459586,0.107209759793,0.0702934909673,0.0412115541605,0.163150966312,0.179446315375,0.0971745856152,0.166668868191
img_01373.jpg,0.172498556269,0.0991306499007,0.0575118351799,0.0358008384782,0.168760827869,0.190393404615,0.106920372281,0.168983515407
img_01377.jpg,0.179460509444,0.115163536129,0.0614635591092,0.0356018733436,0.167206069702,0.170649035542,0.0995514443976,0.170903972332
img_01379.jpg,0.167732140289,0.111771478365,0.0757593822598,0.0338144237994,0.168694460758,0.166257947286,0.100208531555,0.175761635688
img_01384.jpg,0.191531406383,0.11201827815,0.0715567861003,0.0339343809858,0.16689283959,0.161801227945,0.0976645516719,0.164600529174
img_01388.jpg,0.182211402351,0.119269543984,0.0732304764002,0.0350169082822,0.172325253196,0.145104166024,0.0997429404051,0.173099309357
img_01392.jpg,0.172456377739,0.109600346627,0.0689380945481,0.0383851726847,0.173653123161,0.167314672809,0.102523102299,0.167129110132
img_01399.jpg,0.144155214522,0.100096874822,0.0610605391664,0.0527615098775,0.188179963217,0.165589736556,0.108731332158,0.179424829681
img_01404.jpg,0.169208670679,0.119409197428,0.0614162082886,0.0364005480162,0.167504731891,0.175620317881,0.101348500197,0.169091825618
img_01405.jpg,0.168458330592,0.116648477814,0.0675237985088,0.0326247941273,0.175488046071,0.169111811363,0.10057387293,0.169570868594
img_01413.jpg,0.180677435802,0.123986417224,0.0587472902039,0.0412675602058,0.175709201178,0.148649039201,0.0934846312269,0.177478424958
img_01426.jpg,0.164978017845,0.109207838335,0.0753473580323,0.0533815814622,0.166466011182,0.170949575564,0.0956706812168,0.163998936364
img_01431.jpg,0.175922564014,0.110181235715,0.0695864441251,0.0388420064759,0.167021064504,0.167842363508,0.100909105697,0.169695215961
img_01441.jpg,0.177339744388,0.118311614824,0.0633192667643,0.0367347879531,0.172975645008,0.154615191998,0.100388819677,0.176314929387
img_01444.jpg,0.176443476028,0.112132894296,0.06596652653,0.0298807856289,0.172944705583,0.172635561765,0.101484105702,0.168511944467
img_01490.jpg,0.179247917252,0.108246455333,0.0625761775402,0.0380507301379,0.171660705869,0.168058024952,0.102561214953,0.169598773963
img_01495.jpg,0.166668157355,0.117472054132,0.0646387535763,0.0480351673113,0.169700997027,0.166474610664,0.0945340553486,0.172476204586
img_01505.jpg,0.17752313185,0.111061185721,0.0724126895593,0.0341373623767,0.167688431428,0.173036524618,0.100785715682,0.163354958765
img_01511.jpg,0.160522485689,0.119717462545,0.0664888648518,0.0328442647445,0.179286198337,0.165164809456,0.101236940674,0.174738973703
img_01519.jpg,0.165044101297,0.118994592409,0.0682614476353,0.0388211761114,0.177289672552,0.159192205538,0.0991053185218,0.173291485935
img_01530.jpg,0.182457428675,0.121823977895,0.0648194820795,0.0330545276848,0.173085515641,0.156844178932,0.0965675540709,0.171347335021
img_01537.jpg,0.164314510957,0.114921507765,0.0729188396127,0.0287764683127,0.170217228824,0.18045112365,0.0996152899603,0.168785030918
img_01538.jpg,0.149650250669,0.102467566515,0.0584732140114,0.0404342409628,0.182673238453,0.169446242345,0.109725066796,0.187130180248
img_01541.jpg,0.159218948302,0.10893639867,0.0666304654481,0.0475917612942,0.170420749863,0.175826184546,0.100785223506,0.17059026837
img_01543.jpg,0.174524814205,0.109981097508,0.0690378097477,0.037066091279,0.168154704452,0.164354970966,0.100153026316,0.176727485527
img_01548.jpg,0.178018451182,0.115403260142,0.0691471635607,0.033820212013,0.17003522818,0.170917600259,0.0976970255825,0.164961059081
img_01552.jpg,0.169226593468,0.113980778863,0.0655010050264,0.0365100041084,0.17264143964,0.165551862252,0.102272247177,0.174316069466
img_01561.jpg,0.176090473098,0.10961191285,0.064679311432,0.0447655845743,0.171686916562,0.159814183383,0.09988372532,0.17346789278
img_01562.jpg,0.171550627755,0.121970625883,0.0569743493069,0.0502471162641,0.172975788758,0.16623042786,0.0910282310987,0.169022833075
img_01571.jpg,0.172507677112,0.107392459192,0.0685006884495,0.0388628667098,0.168334421102,0.176003943355,0.100032831682,0.168365112398
img_01593.jpg,0.171808928055,0.112151471057,0.0612980009232,0.0388334822956,0.173689337974,0.166260484328,0.101658882252,0.174299413116
img_01595.jpg,0.176209021322,0.112680358861,0.0724134425071,0.0336147929452,0.178036500704,0.151211784292,0.102216081755,0.173618017614
img_01616.jpg,0.16702667414,0.104301029074,0.0595814417012,0.0367473499419,0.172893286076,0.183680953018,0.105773358194,0.169995907855
img_01618.jpg,0.17820257941,0.11785765956,0.055874863666,0.0458143062132,0.164857196953,0.168337326987,0.0984084533579,0.170647613853
img_01627.jpg,0.174291827702,0.106025052558,0.0684409869289,0.0434048021122,0.166728575369,0.171795661548,0.100858983785,0.168454109997
img_01632.jpg,0.173885601428,0.108685926103,0.0692342646683,0.039903131416,0.169872172857,0.168089853105,0.100224963177,0.170104087245
